Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-12-26,1085.348876953125,1101.8578178815676,1078.0366729772045,1100.3216279691014,2175786
2017-12-27,1073.242919921875,1089.0554635540964,1069.392246608226,1085.3481078566351,739284
2017-12-28,1076.131591796875,1087.0078349072355,1067.4060142728206,1068.6964736320144,2605088
2017-12-29,1106.54833984375,1109.7026299148793,1072.6907528898307,1074.5546833903422,2609542
2018-01-01,1083.771240234375,1103.9260218086013,1079.428905580813,1098.805391326719,1351760
2018-01-02,1077.8726806640625,1093.6033243236488,1073.3665238887006,1089.6706384056629,1920290
2018-01-03,1080.924560546875,1093.357496777823,1077.872683452683,1078.200423948756,1257120
2018-01-04,1088.4825439453125,1090.4897916861535,1081.4774793581687,1085.573984961798,913082
2018-01-05,1101.6324462890625,1105.8518677502593,1085.5741617107565,1085.5741617107565,1153706
2018-01-08,1111.9554443359375,1117.0556738374294,1098.6213985665263,1106.0565162541861,1242220
2018-01-09,1109.74365234375,1114.659460327554,1096.4505082566873,1112.201556335652,2149396
2018-01-10,1149.725341796875,1153.5760171902273,1103.8648799956457,1110.5627068901656,3365850
2018-01-11,1143.1300048828125,1155.9929937806912,1139.7298848837363,1151.1181916218252,2520744
2018-01-12,1137.3333740234375,1149.0698225806877,1122.667863950242,1149.0698225806877,3360314
2018-01-15,1124.94140625,1150.2987350847163,1120.4147477066892,1137.660975714622,1457214
2018-01-16,1167.852294921875,1172.2764407930922,1126.7643253015144,1128.9969007668183,4267752
2018-01-17,1183.4603271484375,1198.228254354149,1172.481668781282,1175.6974666654385,4280806
2018-01-18,1195.442138671875,1201.5049864271966,1174.8982049061565,1186.7575675689015,2209478
2018-01-19,1212.2784423828125,1221.5774864117218,1189.481337734648,1200.500993444403,1820000
2018-01-22,1279.6619873046875,1287.1763877619455,1199.8371338967693,1215.8513872239334,4367110
2018-01-23,1273.7491455078125,1290.3177794249,1268.8422338076075,1279.0666791117917,3239610
2018-01-24,1303.5599365234375,1338.236925625243,1265.80318383721,1268.821294005258,5621538
2018-01-25,1281.5714111328125,1305.695446065326,1265.125985141688,1303.7244410337098,3833844
2018-01-29,1313.517333984375,1324.2550519023482,1281.961014585777,1285.8208186682887,3141060
2018-01-30,1294.6287841796875,1315.549941639312,1290.8715351347873,1305.7771242444485,1574758
2018-01-31,1277.9991455078125,1293.459020365721,1272.3530942284383,1288.1209355197673,3043214
2018-02-01,1288.777587890625,1309.8835077591227,1268.328602735277,1282.7824696675546,2400630
2018-02-02,1294.9573974609375,1309.883539967563,1274.3442031828138,1281.1400140121618,2456490
2018-02-05,1274.24169921875,1309.0624519942123,1263.4218736689218,1277.0339478362612,2757742
2018-02-06,1230.736083984375,1263.5447228771204,1225.7059673678737,1235.9715114831824,2657306
2018-02-07,1213.408447265625,1244.5951651886976,1210.2876802587195,1242.9526773428531,2180324
2018-02-08,1221.271240234375,1243.1985027575197,1215.0298094214052,1223.5502110927448,2755004
2018-02-09,1220.2451171875,1229.402005885106,1189.4279226079836,1211.334641737162,2102458
2018-02-12,1218.4381103515625,1241.4534827289615,1213.6133041098462,1222.9549502374246,1974562
2018-02-14,1195.6490478515625,1221.3744736463195,1187.724023942684,1219.5472259670773,2847532
2018-02-15,1201.4178466796875,1208.4599705263945,1192.8974442371382,1203.9225795372163,2465236
2018-02-16,1204.37451171875,1231.7014175771262,1200.2477418209917,1200.2477418209917,2515756
2018-02-19,1200.494140625,1212.6895901282571,1188.8324193537783,1209.2814085534058,1568224
2018-02-20,1209.1785888671875,1225.7266680498926,1202.2595711895378,1202.3006734707953,1889068
2018-02-21,1249.2347412109375,1257.5703839277498,1215.4610976466947,1221.1892517940198,3089228
2018-02-22,1252.478759765625,1264.3046892177517,1241.104554452957,1253.2178991531596,3463010
2018-02-23,1262.990966796875,1268.4111562850019,1228.6219309124735,1252.3969008317433,3362500
2018-02-26,1244.88232421875,1268.8010485495374,1240.5707945110544,1262.6622715394292,1363882
2018-02-27,1249.2554931640625,1264.1199848899075,1245.0055166863995,1248.7011135367218,1717800
2018-02-28,1246.257568359375,1258.1244968914602,1240.673072432834,1246.2370172218864,2706864
2018-03-01,1247.345947265625,1256.9955605361633,1240.0779607245183,1251.985994122204,1718124
2018-03-05,1275.32958984375,1278.5323592628142,1245.3952044123262,1251.9857034851539,2858168
2018-03-06,1249.4403076171875,1284.0146507239772,1244.2458805561891,1281.9615412728674,1906764
2018-03-07,1243.136962890625,1268.4107550259325,1239.4619177875616,1260.6089407347404,1917772
2018-03-08,1233.4871826171875,1254.4083406747518,1226.73247489735,1254.4083406747518,1951826
2018-03-09,1245.867919921875,1257.816956803535,1222.5034741679267,1233.9187827907297,1872436
2018-03-12,1253.279052734375,1266.3162924498165,1246.4422411408582,1249.5219040657657,2091340
2018-03-13,1185.38330078125,1207.1051588215032,1179.3060767148559,1201.0279347551088,88067154
2018-03-14,1185.42431640625,1200.2683581582467,1180.5585070680495,1187.9085989373075,3668668
2018-03-15,1178.361572265625,1191.8505409320148,1172.571863989468,1188.7503257321093,2348906
2018-03-16,1160.29443359375,1179.30625008478,1151.794579208847,1177.9922798838893,7197482
2018-03-19,1162.4705810546875,1169.4511532475274,1157.9537402240264,1161.6493372672946,3489940
